tx_hash,sending_wallet,receiving_wallet,transaction_amount,coin_type,date_sent,time_sent,sending_wallet_source,receiving_wallet_source,input_addresses,output_addresses,total_input_value,total_output_value,fee
5065c60bf1b191ec1be7c1d3691c39162a8b02b92ddd3942a96e3123d75378b2,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1VU3T49YV8Wguj14XiD9LVDjTfeU96TfB,0.03987213,BTC,2022-11-08,23:27:17,Hacker DB,Blockchain.info,"['bc1qa8zvu094nuttl7h9r55u3fs4gd6jt64g7uwfy6', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qcc5puepjukdccgupnwaz0yfxzk84w5as4chm8t', 'bc1qg9wzgfv4c5kcn54rdcgmn355s459vcazw69luq']",['1VU3T49YV8Wguj14XiD9LVDjTfeU96TfB'],0.03994992,0.03987213,7.779e-05
459915b969f335efde837599628329dc9a13dd6e72ffa42aadd281630ebcf6e5,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00072698,BTC,2022-10-31,09:06:18,Hacker DB,Blockchain.info,['bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu']",0.00863099,0.00860843,2.256e-05
459915b969f335efde837599628329dc9a13dd6e72ffa42aadd281630ebcf6e5,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu,0.00788145,BTC,2022-10-31,09:06:18,Hacker DB,Blockchain.info,['bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu']",0.00863099,0.00860843,2.256e-05
cf7a8de8bf4834c628ce5bfa773c26375364331d3a237952e45260e886400cd4,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qcc5puepjukdccgupnwaz0yfxzk84w5as4chm8t,0.00132737,BTC,2022-10-28,05:22:28,Hacker DB,Blockchain.info,"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qa8zvu094nuttl7h9r55u3fs4gd6jt64g7uwfy6', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q4cgk3zkrhwqt8vrljyk0ps382ckuy2fnpvvcvx', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']","['bc1qcc5puepjukdccgupnwaz0yfxzk84w5as4chm8t', 'bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh']",0.01241459,0.0122873,0.00012729
cf7a8de8bf4834c628ce5bfa773c26375364331d3a237952e45260e886400cd4,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh,0.01095993,BTC,2022-10-28,05:22:28,Hacker DB,Blockchain.info,"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qa8zvu094nuttl7h9r55u3fs4gd6jt64g7uwfy6', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q4cgk3zkrhwqt8vrljyk0ps382ckuy2fnpvvcvx', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']","['bc1qcc5puepjukdccgupnwaz0yfxzk84w5as4chm8t', 'bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh']",0.01241459,0.0122873,0.00012729
bd029f2a55df6d5c1fe202ea9d679e8fa6d70456585886bd408560a1fa1ef1a4,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.01174579,BTC,2022-10-11,21:28:58,Hacker DB,Blockchain.info,['bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh']",0.03048364,0.03046883,1.481e-05
bd029f2a55df6d5c1fe202ea9d679e8fa6d70456585886bd408560a1fa1ef1a4,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh,0.01872304,BTC,2022-10-11,21:28:58,Hacker DB,Blockchain.info,['bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qaftzhnmalzx97ce0e0lxgrae4zvgjrjvkp39hh']",0.03048364,0.03046883,1.481e-05
5eb1d5043d19b833379189328fa1cd223a2586fd27a53971018c9eb89a3787af,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00347693,BTC,2022-10-05,17:57:39,Hacker DB,Blockchain.info,['bc1qtz4rmaczkrd2p6ksnqhck6suvpw62rsr8umxg9'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtz4rmaczkrd2p6ksnqhck6suvpw62rsr8umxg9']",0.04602175,0.04601286,8.89e-06
5eb1d5043d19b833379189328fa1cd223a2586fd27a53971018c9eb89a3787af,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtz4rmaczkrd2p6ksnqhck6suvpw62rsr8umxg9,0.04253593,BTC,2022-10-05,17:57:39,Hacker DB,Blockchain.info,['bc1qtz4rmaczkrd2p6ksnqhck6suvpw62rsr8umxg9'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtz4rmaczkrd2p6ksnqhck6suvpw62rsr8umxg9']",0.04602175,0.04601286,8.89e-06
3132e5d0f88bf03312b187809a1e5a346e493b5f6cf036ccc45fe4cb18075a0a,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qvyfayyxrc9jg97wk9mh5v84rs34uks5accgaeg,0.00348099,BTC,2022-10-01,22:14:28,Hacker DB,Blockchain.info,['1ANjEdArWD46V2hUQoHfe3nhNrLGFSveG3'],"['bc1qvyfayyxrc9jg97wk9mh5v84rs34uks5accgaeg', '17bBgdhKZn95WbYcZcDSbZXbTKANnqLZZq', 'bc1qczjr20w42rpakhwykj4h70hcmn6e9yjeunpsdy', '389KxieiDg7e8PETtidJRUMTcqnEw33yoc', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qs4w6juftu64gfrprdmwd24hq46gh6cyjfkfx0h', '34mSWyFopXD1VTusKe1CVY9vmdpw9JuKG9', 'bc1qcdgc7vjy2k35q005cukqh6ucl3j3uj7zlry3s5', '39QhiMbi1kxekS6evbsSNhYLBFruWxeZd1', 'bc1qpqwem5qhnehe7jwl4l8usv8dpsw9sx8ha77wl6', '14tkqSaJTbdbEwYimfzygqmNxfYfCQXAZJ', 'bc1qv39cq885w5nerserhju77t4vv4t85qpqwn8sqe', '32qUcZk6dxEp2VWqq7EW7GPxcAzyKaQNqX', '13m3bRosd4UANYuA3Jqxu3ueGP5hKw3oza', 'bc1q4g4t839uw6za8549z32g69498cvxe0h0fchznc', 'bc1qdaqxezjf3f5w36hr4v4trkr36qawhs43mmpw4d']",3.5,3.49999323,6.77e-06
